Name	Value	Access	
CANFD.RMB7.DATA[12]	0x00	ReadWrite	
CANFD.RMB7.DATA[13]	0x00	ReadWrite	
CANFD.RMB7.DATA[14]	0x00	ReadWrite	
CANFD.RMB7.DATA[15]	0x00	ReadWrite	
CANFD.RMB7.DATA[16]	0x00	ReadWrite	
CANFD.RMB7.DATA[17]	0x00	ReadWrite	
CANFD.RMB7.DATA[18]	0x00	ReadWrite	
CANFD.RMB7.DATA[19]	0x00	ReadWrite	
CANFD.RMB7.DATA[20]	0x00	ReadWrite	
CANFD.RMB7.DATA[21]	0x00	ReadWrite	
CANFD.RMB7.DATA[22]	0x00	ReadWrite	
CANFD.RMB7.DATA[23]	0x00	ReadWrite	
CANFD.RMB7.DATA[24]	0x00	ReadWrite	
CANFD.RMB7.DATA[25]	0x00	ReadWrite	
CANFD.RMB7.DATA[26]	0x00	ReadWrite	
CANFD.RMB7.DATA[27]	0x00	ReadWrite	
CANFD.RMB7.DATA[28]	0x00	ReadWrite	
CANFD.RMB7.DATA[29]	0x00	ReadWrite	
CANFD.RMB7.DATA[30]	0x00	ReadWrite	
CANFD.RMB7.DATA[31]	0x00	ReadWrite	
CANFD.RMB7.DATA[32]	0x00	ReadWrite	
CANFD.RMB7.DATA[33]	0x00	ReadWrite	
CANFD.RMB7.DATA[34]	0x00	ReadWrite	
CANFD.RMB7.DATA[35]	0x00	ReadWrite	
CANFD.RMB7.DATA[36]	0x00	ReadWrite	
CANFD.RMB7.DATA[37]	0x00	ReadWrite	
CANFD.RMB7.DATA[38]	0x00	ReadWrite	
CANFD.RMB7.DATA[39]	0x00	ReadWrite	
CANFD.RMB7.DATA[40]	0x00	ReadWrite	
CANFD.RMB7.DATA[41]	0x00	ReadWrite	
CANFD.RMB7.DATA[42]	0x00	ReadWrite	
CANFD.RMB7.DATA[43]	0x00	ReadWrite	
CANFD.RMB7.DATA[44]	0x00	ReadWrite	
CANFD.RMB7.DATA[45]	0x00	ReadWrite	
CANFD.RMB7.DATA[46]	0x00	ReadWrite	
CANFD.RMB7.DATA[47]	0x00	ReadWrite	
CANFD.RMB7.DATA[48]	0x00	ReadWrite	
CANFD.RMB7.DATA[49]	0x00	ReadWrite	
CANFD.RMB7.DATA[50]	0x00	ReadWrite	
CANFD.RMB7.DATA[51]	0x00	ReadWrite	
CANFD.RMB7.DATA[52]	0x00	ReadWrite	
CANFD.RMB7.DATA[53]	0x00	ReadWrite	
CANFD.RMB7.DATA[54]	0x00	ReadWrite	
CANFD.RMB7.DATA[55]	0x00	ReadWrite	
CANFD.RMB7.DATA[56]	0x00	ReadWrite	
CANFD.RMB7.DATA[57]	0x00	ReadWrite	
CANFD.RMB7.DATA[58]	0x00	ReadWrite	
CANFD.RMB7.DATA[59]	0x00	ReadWrite	
CANFD.RMB7.DATA[60]	0x00	ReadWrite	
CANFD.RMB7.DATA[61]	0x00	ReadWrite	
CANFD.RMB7.DATA[62]	0x00	ReadWrite	
CANFD.RMB7.DATA[63]	0x00	ReadWrite	
CANFD.RMB8.HF0	0x0000'0000	ReadWrite	
CANFD.RMB8.HF1	0x0000'0000	ReadWrite	
CANFD.RMB8.HF2	0x0000'0000	ReadWrite	
CANFD.RMB8.DF[0]	0x0000'0000	ReadWrite	
CANFD.RMB8.DF[1]	0x0000'0000	ReadWrite	
CANFD.RMB8.DF[2]	0x0000'0000	ReadWrite	
CANFD.RMB8.DF[3]	0x0000'0000	ReadWrite	
CANFD.RMB8.DF[4]	0x0000'0000	ReadWrite	
CANFD.RMB8.DF[5]	0x0000'0000	ReadWrite	
CANFD.RMB8.DF[6]	0x0000'0000	ReadWrite	
CANFD.RMB8.DF[7]	0x0000'0000	ReadWrite	
CANFD.RMB8.DF[8]	0x0000'0000	ReadWrite	
CANFD.RMB8.DF[9]	0x0000'0000	ReadWrite	
CANFD.RMB8.DF[10]	0x0000'0000	ReadWrite	
CANFD.RMB8.DF[11]	0x0000'0000	ReadWrite	
CANFD.RMB8.DF[12]	0x0000'0000	ReadWrite	
CANFD.RMB8.DF[13]	0x0000'0000	ReadWrite	
CANFD.RMB8.DF[14]	0x0000'0000	ReadWrite	
CANFD.RMB8.DF[15]	0x0000'0000	ReadWrite	
CANFD.RMB8.DATA[0]	0x00	ReadWrite	
CANFD.RMB8.DATA[1]	0x00	ReadWrite	
CANFD.RMB8.DATA[2]	0x00	ReadWrite	
CANFD.RMB8.DATA[3]	0x00	ReadWrite	
CANFD.RMB8.DATA[4]	0x00	ReadWrite	
CANFD.RMB8.DATA[5]	0x00	ReadWrite	
CANFD.RMB8.DATA[6]	0x00	ReadWrite	
CANFD.RMB8.DATA[7]	0x00	ReadWrite	
CANFD.RMB8.DATA[8]	0x00	ReadWrite	
CANFD.RMB8.DATA[9]	0x00	ReadWrite	
CANFD.RMB8.DATA[10]	0x00	ReadWrite	
CANFD.RMB8.DATA[11]	0x00	ReadWrite	
CANFD.RMB8.DATA[12]	0x00	ReadWrite	
CANFD.RMB8.DATA[13]	0x00	ReadWrite	
CANFD.RMB8.DATA[14]	0x00	ReadWrite	
CANFD.RMB8.DATA[15]	0x00	ReadWrite	
CANFD.RMB8.DATA[16]	0x00	ReadWrite	
CANFD.RMB8.DATA[17]	0x00	ReadWrite	
CANFD.RMB8.DATA[18]	0x00	ReadWrite	
CANFD.RMB8.DATA[19]	0x00	ReadWrite	
CANFD.RMB8.DATA[20]	0x00	ReadWrite	
CANFD.RMB8.DATA[21]	0x00	ReadWrite	
CANFD.RMB8.DATA[22]	0x00	ReadWrite	
CANFD.RMB8.DATA[23]	0x00	ReadWrite	
CANFD.RMB8.DATA[24]	0x00	ReadWrite	
CANFD.RMB8.DATA[25]	0x00	ReadWrite	
CANFD.RMB8.DATA[26]	0x00	ReadWrite	
CANFD.RMB8.DATA[27]	0x00	ReadWrite	
CANFD.RMB8.DATA[28]	0x00	ReadWrite	
CANFD.RMB8.DATA[29]	0x00	ReadWrite	
CANFD.RMB8.DATA[30]	0x00	ReadWrite	
CANFD.RMB8.DATA[31]	0x00	ReadWrite	
CANFD.RMB8.DATA[32]	0x00	ReadWrite	
CANFD.RMB8.DATA[33]	0x00	ReadWrite	
CANFD.RMB8.DATA[34]	0x00	ReadWrite	
CANFD.RMB8.DATA[35]	0x00	ReadWrite	
CANFD.RMB8.DATA[36]	0x00	ReadWrite	
CANFD.RMB8.DATA[37]	0x00	ReadWrite	
CANFD.RMB8.DATA[38]	0x00	ReadWrite	
CANFD.RMB8.DATA[39]	0x00	ReadWrite	
CANFD.RMB8.DATA[40]	0x00	ReadWrite	
CANFD.RMB8.DATA[41]	0x00	ReadWrite	
CANFD.RMB8.DATA[42]	0x00	ReadWrite	
CANFD.RMB8.DATA[43]	0x00	ReadWrite	
CANFD.RMB8.DATA[44]	0x00	ReadWrite	
CANFD.RMB8.DATA[45]	0x00	ReadWrite	
CANFD.RMB8.DATA[46]	0x00	ReadWrite	
CANFD.RMB8.DATA[47]	0x00	ReadWrite	
CANFD.RMB8.DATA[48]	0x00	ReadWrite	
CANFD.RMB8.DATA[49]	0x00	ReadWrite	
CANFD.RMB8.DATA[50]	0x00	ReadWrite	
CANFD.RMB8.DATA[51]	0x00	ReadWrite	
CANFD.RMB8.DATA[52]	0x00	ReadWrite	
CANFD.RMB8.DATA[53]	0x00	ReadWrite	
CANFD.RMB8.DATA[54]	0x00	ReadWrite	
CANFD.RMB8.DATA[55]	0x00	ReadWrite	
CANFD.RMB8.DATA[56]	0x00	ReadWrite	
CANFD.RMB8.DATA[57]	0x00	ReadWrite	
CANFD.RMB8.DATA[58]	0x00	ReadWrite	
CANFD.RMB8.DATA[59]	0x00	ReadWrite	
CANFD.RMB8.DATA[60]	0x00	ReadWrite	
CANFD.RMB8.DATA[61]	0x00	ReadWrite	
CANFD.RMB8.DATA[62]	0x00	ReadWrite	
CANFD.RMB8.DATA[63]	0x00	ReadWrite	
CANFD.RMB9.HF0	0x0000'0000	ReadWrite	
CANFD.RMB9.HF1	0x0000'0000	ReadWrite	
CANFD.RMB9.HF2	0x0000'0000	ReadWrite	
CANFD.RMB9.DF[0]	0x0000'0000	ReadWrite	
CANFD.RMB9.DF[1]	0x0000'0000	ReadWrite	
CANFD.RMB9.DF[2]	0x0000'0000	ReadWrite	
CANFD.RMB9.DF[3]	0x0000'0000	ReadWrite	
CANFD.RMB9.DF[4]	0x0000'0000	ReadWrite	
CANFD.RMB9.DF[5]	0x0000'0000	ReadWrite	
CANFD.RMB9.DF[6]	0x0000'0000	ReadWrite	
CANFD.RMB9.DF[7]	0x0000'0000	ReadWrite	
CANFD.RMB9.DF[8]	0x0000'0000	ReadWrite	
CANFD.RMB9.DF[9]	0x0000'0000	ReadWrite	
CANFD.RMB9.DF[10]	0x0000'0000	ReadWrite	
CANFD.RMB9.DF[11]	0x0000'0000	ReadWrite	
CANFD.RMB9.DF[12]	0x0000'0000	ReadWrite	
CANFD.RMB9.DF[13]	0x0000'0000	ReadWrite	
CANFD.RMB9.DF[14]	0x0000'0000	ReadWrite	
CANFD.RMB9.DF[15]	0x0000'0000	ReadWrite	
CANFD.RMB9.DATA[0]	0x00	ReadWrite	
CANFD.RMB9.DATA[1]	0x00	ReadWrite	
CANFD.RMB9.DATA[2]	0x00	ReadWrite	
CANFD.RMB9.DATA[3]	0x00	ReadWrite	
CANFD.RMB9.DATA[4]	0x00	ReadWrite	
CANFD.RMB9.DATA[5]	0x00	ReadWrite	
CANFD.RMB9.DATA[6]	0x00	ReadWrite	
CANFD.RMB9.DATA[7]	0x00	ReadWrite	
CANFD.RMB9.DATA[8]	0x00	ReadWrite	
CANFD.RMB9.DATA[9]	0x00	ReadWrite	
CANFD.RMB9.DATA[10]	0x00	ReadWrite	
CANFD.RMB9.DATA[11]	0x00	ReadWrite	
CANFD.RMB9.DATA[12]	0x00	ReadWrite	
CANFD.RMB9.DATA[13]	0x00	ReadWrite	
CANFD.RMB9.DATA[14]	0x00	ReadWrite	
CANFD.RMB9.DATA[15]	0x00	ReadWrite	
CANFD.RMB9.DATA[16]	0x00	ReadWrite	
CANFD.RMB9.DATA[17]	0x00	ReadWrite	
CANFD.RMB9.DATA[18]	0x00	ReadWrite	
CANFD.RMB9.DATA[19]	0x00	ReadWrite	
CANFD.RMB9.DATA[20]	0x00	ReadWrite	
CANFD.RMB9.DATA[21]	0x00	ReadWrite	
CANFD.RMB9.DATA[22]	0x00	ReadWrite	
CANFD.RMB9.DATA[23]	0x00	ReadWrite	
CANFD.RMB9.DATA[24]	0x00	ReadWrite	
CANFD.RMB9.DATA[25]	0x00	ReadWrite	
CANFD.RMB9.DATA[26]	0x00	ReadWrite	
CANFD.RMB9.DATA[27]	0x00	ReadWrite	
CANFD.RMB9.DATA[28]	0x00	ReadWrite	
CANFD.RMB9.DATA[29]	0x00	ReadWrite	
CANFD.RMB9.DATA[30]	0x00	ReadWrite	
CANFD.RMB9.DATA[31]	0x00	ReadWrite	
CANFD.RMB9.DATA[32]	0x00	ReadWrite	
CANFD.RMB9.DATA[33]	0x00	ReadWrite	
CANFD.RMB9.DATA[34]	0x00	ReadWrite	
CANFD.RMB9.DATA[35]	0x00	ReadWrite	
CANFD.RMB9.DATA[36]	0x00	ReadWrite	
CANFD.RMB9.DATA[37]	0x00	ReadWrite	
CANFD.RMB9.DATA[38]	0x00	ReadWrite	
CANFD.RMB9.DATA[39]	0x00	ReadWrite	
CANFD.RMB9.DATA[40]	0x00	ReadWrite	
CANFD.RMB9.DATA[41]	0x00	ReadWrite	
CANFD.RMB9.DATA[42]	0x00	ReadWrite	
CANFD.RMB9.DATA[43]	0x00	ReadWrite	
CANFD.RMB9.DATA[44]	0x00	ReadWrite	
CANFD.RMB9.DATA[45]	0x00	ReadWrite	
CANFD.RMB9.DATA[46]	0x00	ReadWrite	
CANFD.RMB9.DATA[47]	0x00	ReadWrite	
CANFD.RMB9.DATA[48]	0x00	ReadWrite	
CANFD.RMB9.DATA[49]	0x00	ReadWrite	
CANFD.RMB9.DATA[50]	0x00	ReadWrite	
CANFD.RMB9.DATA[51]	0x00	ReadWrite	
CANFD.RMB9.DATA[52]	0x00	ReadWrite	
CANFD.RMB9.DATA[53]	0x00	ReadWrite	
CANFD.RMB9.DATA[54]	0x00	ReadWrite	
CANFD.RMB9.DATA[55]	0x00	ReadWrite	
CANFD.RMB9.DATA[56]	0x00	ReadWrite	
CANFD.RMB9.DATA[57]	0x00	ReadWrite	
CANFD.RMB9.DATA[58]	0x00	ReadWrite	
CANFD.RMB9.DATA[59]	0x00	ReadWrite	
CANFD.RMB9.DATA[60]	0x00	ReadWrite	
CANFD.RMB9.DATA[61]	0x00	ReadWrite	
CANFD.RMB9.DATA[62]	0x00	ReadWrite	
CANFD.RMB9.DATA[63]	0x00	ReadWrite	
CANFD.RMB10.HF0	0x0000'0000	ReadWrite	
CANFD.RMB10.HF1	0x0000'0000	ReadWrite	
CANFD.RMB10.HF2	0x0000'0000	ReadWrite	
CANFD.RMB10.DF[0]	0x0000'0000	ReadWrite	
CANFD.RMB10.DF[1]	0x0000'0000	ReadWrite	
CANFD.RMB10.DF[2]	0x0000'0000	ReadWrite	
CANFD.RMB10.DF[3]	0x0000'0000	ReadWrite	
CANFD.RMB10.DF[4]	0x0000'0000	ReadWrite	
CANFD.RMB10.DF[5]	0x0000'0000	ReadWrite	
CANFD.RMB10.DF[6]	0x0000'0000	ReadWrite	
CANFD.RMB10.DF[7]	0x0000'0000	ReadWrite	
CANFD.RMB10.DF[8]	0x0000'0000	ReadWrite	
CANFD.RMB10.DF[9]	0x0000'0000	ReadWrite	
CANFD.RMB10.DF[10]	0x0000'0000	ReadWrite	
CANFD.RMB10.DF[11]	0x0000'0000	ReadWrite	
CANFD.RMB10.DF[12]	0x0000'0000	ReadWrite	
CANFD.RMB10.DF[13]	0x0000'0000	ReadWrite	
CANFD.RMB10.DF[14]	0x0000'0000	ReadWrite	
CANFD.RMB10.DF[15]	0x0000'0000	ReadWrite	
CANFD.RMB10.DATA[0]	0x00	ReadWrite	
CANFD.RMB10.DATA[1]	0x00	ReadWrite	
CANFD.RMB10.DATA[2]	0x00	ReadWrite	
CANFD.RMB10.DATA[3]	0x00	ReadWrite	
CANFD.RMB10.DATA[4]	0x00	ReadWrite	
CANFD.RMB10.DATA[5]	0x00	ReadWrite	
CANFD.RMB10.DATA[6]	0x00	ReadWrite	
CANFD.RMB10.DATA[7]	0x00	ReadWrite	
CANFD.RMB10.DATA[8]	0x00	ReadWrite	
CANFD.RMB10.DATA[9]	0x00	ReadWrite	
CANFD.RMB10.DATA[10]	0x00	ReadWrite	
CANFD.RMB10.DATA[11]	0x00	ReadWrite	
CANFD.RMB10.DATA[12]	0x00	ReadWrite	
CANFD.RMB10.DATA[13]	0x00	ReadWrite	
CANFD.RMB10.DATA[14]	0x00	ReadWrite	
CANFD.RMB10.DATA[15]	0x00	ReadWrite	
CANFD.RMB10.DATA[16]	0x00	ReadWrite	
CANFD.RMB10.DATA[17]	0x00	ReadWrite	
CANFD.RMB10.DATA[18]	0x00	ReadWrite	
CANFD.RMB10.DATA[19]	0x00	ReadWrite	
CANFD.RMB10.DATA[20]	0x00	ReadWrite	
CANFD.RMB10.DATA[21]	0x00	ReadWrite	
CANFD.RMB10.DATA[22]	0x00	ReadWrite	
CANFD.RMB10.DATA[23]	0x00	ReadWrite	
CANFD.RMB10.DATA[24]	0x00	ReadWrite	
CANFD.RMB10.DATA[25]	0x00	ReadWrite	
CANFD.RMB10.DATA[26]	0x00	ReadWrite	
CANFD.RMB10.DATA[27]	0x00	ReadWrite	
CANFD.RMB10.DATA[28]	0x00	ReadWrite	
CANFD.RMB10.DATA[29]	0x00	ReadWrite	
CANFD.RMB10.DATA[30]	0x00	ReadWrite	
CANFD.RMB10.DATA[31]	0x00	ReadWrite	
CANFD.RMB10.DATA[32]	0x00	ReadWrite	
CANFD.RMB10.DATA[33]	0x00	ReadWrite	
CANFD.RMB10.DATA[34]	0x00	ReadWrite	
CANFD.RMB10.DATA[35]	0x00	ReadWrite	
CANFD.RMB10.DATA[36]	0x00	ReadWrite	
CANFD.RMB10.DATA[37]	0x00	ReadWrite	
CANFD.RMB10.DATA[38]	0x00	ReadWrite	
CANFD.RMB10.DATA[39]	0x00	ReadWrite	
CANFD.RMB10.DATA[40]	0x00	ReadWrite	
CANFD.RMB10.DATA[41]	0x00	ReadWrite	
CANFD.RMB10.DATA[42]	0x00	ReadWrite	
CANFD.RMB10.DATA[43]	0x00	ReadWrite	
CANFD.RMB10.DATA[44]	0x00	ReadWrite	
CANFD.RMB10.DATA[45]	0x00	ReadWrite	
CANFD.RMB10.DATA[46]	0x00	ReadWrite	
CANFD.RMB10.DATA[47]	0x00	ReadWrite	
CANFD.RMB10.DATA[48]	0x00	ReadWrite	
CANFD.RMB10.DATA[49]	0x00	ReadWrite	
CANFD.RMB10.DATA[50]	0x00	ReadWrite	
CANFD.RMB10.DATA[51]	0x00	ReadWrite	
CANFD.RMB10.DATA[52]	0x00	ReadWrite	
CANFD.RMB10.DATA[53]	0x00	ReadWrite	
CANFD.RMB10.DATA[54]	0x00	ReadWrite	
CANFD.RMB10.DATA[55]	0x00	ReadWrite	
CANFD.RMB10.DATA[56]	0x00	ReadWrite	
CANFD.RMB10.DATA[57]	0x00	ReadWrite	
CANFD.RMB10.DATA[58]	0x00	ReadWrite	
CANFD.RMB10.DATA[59]	0x00	ReadWrite	
CANFD.RMB10.DATA[60]	0x00	ReadWrite	
CANFD.RMB10.DATA[61]	0x00	ReadWrite	
CANFD.RMB10.DATA[62]	0x00	ReadWrite	
CANFD.RMB10.DATA[63]	0x00	ReadWrite	
CANFD.RMB11.HF0	0x0000'0000	ReadWrite	
CANFD.RMB11.HF1	0x0000'0000	ReadWrite	
CANFD.RMB11.HF2	0x0000'0000	ReadWrite	
CANFD.RMB11.DF[0]	0x0000'0000	ReadWrite	
CANFD.RMB11.DF[1]	0x0000'0000	ReadWrite	
CANFD.RMB11.DF[2]	0x0000'0000	ReadWrite	
CANFD.RMB11.DF[3]	0x0000'0000	ReadWrite	
CANFD.RMB11.DF[4]	0x0000'0000	ReadWrite	
CANFD.RMB11.DF[5]	0x0000'0000	ReadWrite	
CANFD.RMB11.DF[6]	0x0000'0000	ReadWrite	
CANFD.RMB11.DF[7]	0x0000'0000	ReadWrite	
CANFD.RMB11.DF[8]	0x0000'0000	ReadWrite	
CANFD.RMB11.DF[9]	0x0000'0000	ReadWrite	
CANFD.RMB11.DF[10]	0x0000'0000	ReadWrite	
CANFD.RMB11.DF[11]	0x0000'0000	ReadWrite	
CANFD.RMB11.DF[12]	0x0000'0000	ReadWrite	
CANFD.RMB11.DF[13]	0x0000'0000	ReadWrite	
CANFD.RMB11.DF[14]	0x0000'0000	ReadWrite	
CANFD.RMB11.DF[15]	0x0000'0000	ReadWrite	
CANFD.RMB11.DATA[0]	0x00	ReadWrite	
CANFD.RMB11.DATA[1]	0x00	ReadWrite	
CANFD.RMB11.DATA[2]	0x00	ReadWrite	
CANFD.RMB11.DATA[3]	0x00	ReadWrite	
CANFD.RMB11.DATA[4]	0x00	ReadWrite	
CANFD.RMB11.DATA[5]	0x00	ReadWrite	
CANFD.RMB11.DATA[6]	0x00	ReadWrite	
CANFD.RMB11.DATA[7]	0x00	ReadWrite	
CANFD.RMB11.DATA[8]	0x00	ReadWrite	
CANFD.RMB11.DATA[9]	0x00	ReadWrite	
CANFD.RMB11.DATA[10]	0x00	ReadWrite	
CANFD.RMB11.DATA[11]	0x00	ReadWrite	
CANFD.RMB11.DATA[12]	0x00	ReadWrite	
CANFD.RMB11.DATA[13]	0x00	ReadWrite	
CANFD.RMB11.DATA[14]	0x00	ReadWrite	
CANFD.RMB11.DATA[15]	0x00	ReadWrite	
CANFD.RMB11.DATA[16]	0x00	ReadWrite	
CANFD.RMB11.DATA[17]	0x00	ReadWrite	
CANFD.RMB11.DATA[18]	0x00	ReadWrite	
CANFD.RMB11.DATA[19]	0x00	ReadWrite	
CANFD.RMB11.DATA[20]	0x00	ReadWrite	
CANFD.RMB11.DATA[21]	0x00	ReadWrite	
CANFD.RMB11.DATA[22]	0x00	ReadWrite	
CANFD.RMB11.DATA[23]	0x00	ReadWrite	
CANFD.RMB11.DATA[24]	0x00	ReadWrite	
CANFD.RMB11.DATA[25]	0x00	ReadWrite	
CANFD.RMB11.DATA[26]	0x00	ReadWrite	
CANFD.RMB11.DATA[27]	0x00	ReadWrite	
CANFD.RMB11.DATA[28]	0x00	ReadWrite	
CANFD.RMB11.DATA[29]	0x00	ReadWrite	
CANFD.RMB11.DATA[30]	0x00	ReadWrite	
CANFD.RMB11.DATA[31]	0x00	ReadWrite	
CANFD.RMB11.DATA[32]	0x00	ReadWrite	
CANFD.RMB11.DATA[33]	0x00	ReadWrite	
CANFD.RMB11.DATA[34]	0x00	ReadWrite	
CANFD.RMB11.DATA[35]	0x00	ReadWrite	
CANFD.RMB11.DATA[36]	0x00	ReadWrite	
CANFD.RMB11.DATA[37]	0x00	ReadWrite	
CANFD.RMB11.DATA[38]	0x00	ReadWrite	
CANFD.RMB11.DATA[39]	0x00	ReadWrite	
CANFD.RMB11.DATA[40]	0x00	ReadWrite	
CANFD.RMB11.DATA[41]	0x00	ReadWrite	
CANFD.RMB11.DATA[42]	0x00	ReadWrite	
CANFD.RMB11.DATA[43]	0x00	ReadWrite	
CANFD.RMB11.DATA[44]	0x00	ReadWrite	
CANFD.RMB11.DATA[45]	0x00	ReadWrite	
CANFD.RMB11.DATA[46]	0x00	ReadWrite	
CANFD.RMB11.DATA[47]	0x00	ReadWrite	
CANFD.RMB11.DATA[48]	0x00	ReadWrite	
CANFD.RMB11.DATA[49]	0x00	ReadWrite	
CANFD.RMB11.DATA[50]	0x00	ReadWrite	
CANFD.RMB11.DATA[51]	0x00	ReadWrite	
CANFD.RMB11.DATA[52]	0x00	ReadWrite	
CANFD.RMB11.DATA[53]	0x00	ReadWrite	
CANFD.RMB11.DATA[54]	0x00	ReadWrite	
CANFD.RMB11.DATA[55]	0x00	ReadWrite	
CANFD.RMB11.DATA[56]	0x00	ReadWrite	
CANFD.RMB11.DATA[57]	0x00	ReadWrite	
CANFD.RMB11.DATA[58]	0x00	ReadWrite	
CANFD.RMB11.DATA[59]	0x00	ReadWrite	
CANFD.RMB11.DATA[60]	0x00	ReadWrite	
CANFD.RMB11.DATA[61]	0x00	ReadWrite	
CANFD.RMB11.DATA[62]	0x00	ReadWrite	
CANFD.RMB11.DATA[63]	0x00	ReadWrite	
CANFD.RMB12.HF0	0x0000'0000	ReadWrite	
CANFD.RMB12.HF1	0x0000'0000	ReadWrite	
CANFD.RMB12.HF2	0x0000'0000	ReadWrite	
CANFD.RMB12.DF[0]	0x0000'0000	ReadWrite	
CANFD.RMB12.DF[1]	0x0000'0000	ReadWrite	
CANFD.RMB12.DF[2]	0x0000'0000	ReadWrite	
CANFD.RMB12.DF[3]	0x0000'0000	ReadWrite	
CANFD.RMB12.DF[4]	0x0000'0000	ReadWrite	
CANFD.RMB12.DF[5]	0x0000'0000	ReadWrite	
CANFD.RMB12.DF[6]	0x0000'0000	ReadWrite	
CANFD.RMB12.DF[7]	0x0000'0000	ReadWrite	
CANFD.RMB12.DF[8]	0x0000'0000	ReadWrite	
CANFD.RMB12.DF[9]	0x0000'0000	ReadWrite	
CANFD.RMB12.DF[10]	0x0000'0000	ReadWrite	
CANFD.RMB12.DF[11]	0x0000'0000	ReadWrite	
CANFD.RMB12.DF[12]	0x0000'0000	ReadWrite	
CANFD.RMB12.DF[13]	0x0000'0000	ReadWrite	
CANFD.RMB12.DF[14]	0x0000'0000	ReadWrite	
CANFD.RMB12.DF[15]	0x0000'0000	ReadWrite	
CANFD.RMB12.DATA[0]	0x00	ReadWrite	
CANFD.RMB12.DATA[1]	0x00	ReadWrite	
CANFD.RMB12.DATA[2]	0x00	ReadWrite	
CANFD.RMB12.DATA[3]	0x00	ReadWrite	
CANFD.RMB12.DATA[4]	0x00	ReadWrite	
CANFD.RMB12.DATA[5]	0x00	ReadWrite	
CANFD.RMB12.DATA[6]	0x00	ReadWrite	
CANFD.RMB12.DATA[7]	0x00	ReadWrite	
CANFD.RMB12.DATA[8]	0x00	ReadWrite	
CANFD.RMB12.DATA[9]	0x00	ReadWrite	
CANFD.RMB12.DATA[10]	0x00	ReadWrite	
CANFD.RMB12.DATA[11]	0x00	ReadWrite	
CANFD.RMB12.DATA[12]	0x00	ReadWrite	
CANFD.RMB12.DATA[13]	0x00	ReadWrite	
CANFD.RMB12.DATA[14]	0x00	ReadWrite	
CANFD.RMB12.DATA[15]	0x00	ReadWrite	
CANFD.RMB12.DATA[16]	0x00	ReadWrite	
CANFD.RMB12.DATA[17]	0x00	ReadWrite	
CANFD.RMB12.DATA[18]	0x00	ReadWrite	
CANFD.RMB12.DATA[19]	0x00	ReadWrite	
CANFD.RMB12.DATA[20]	0x00	ReadWrite	
CANFD.RMB12.DATA[21]	0x00	ReadWrite	
CANFD.RMB12.DATA[22]	0x00	ReadWrite	
CANFD.RMB12.DATA[23]	0x00	ReadWrite	
CANFD.RMB12.DATA[24]	0x00	ReadWrite	
CANFD.RMB12.DATA[25]	0x00	ReadWrite	
CANFD.RMB12.DATA[26]	0x00	ReadWrite	
CANFD.RMB12.DATA[27]	0x00	ReadWrite	
CANFD.RMB12.DATA[28]	0x00	ReadWrite	
CANFD.RMB12.DATA[29]	0x00	ReadWrite	
CANFD.RMB12.DATA[30]	0x00	ReadWrite	
CANFD.RMB12.DATA[31]	0x00	ReadWrite	
CANFD.RMB12.DATA[32]	0x00	ReadWrite	
CANFD.RMB12.DATA[33]	0x00	ReadWrite	
CANFD.RMB12.DATA[34]	0x00	ReadWrite	
CANFD.RMB12.DATA[35]	0x00	ReadWrite	
CANFD.RMB12.DATA[36]	0x00	ReadWrite	
CANFD.RMB12.DATA[37]	0x00	ReadWrite	
CANFD.RMB12.DATA[38]	0x00	ReadWrite	
CANFD.RMB12.DATA[39]	0x00	ReadWrite	
CANFD.RMB12.DATA[40]	0x00	ReadWrite	
CANFD.RMB12.DATA[41]	0x00	ReadWrite	
CANFD.RMB12.DATA[42]	0x00	ReadWrite	
CANFD.RMB12.DATA[43]	0x00	ReadWrite	
CANFD.RMB12.DATA[44]	0x00	ReadWrite	
CANFD.RMB12.DATA[45]	0x00	ReadWrite	
CANFD.RMB12.DATA[46]	0x00	ReadWrite	
CANFD.RMB12.DATA[47]	0x00	ReadWrite	
CANFD.RMB12.DATA[48]	0x00	ReadWrite	
CANFD.RMB12.DATA[49]	0x00	ReadWrite	
CANFD.RMB12.DATA[50]	0x00	ReadWrite	
CANFD.RMB12.DATA[51]	0x00	ReadWrite	
CANFD.RMB12.DATA[52]	0x00	ReadWrite	
CANFD.RMB12.DATA[53]	0x00	ReadWrite	
CANFD.RMB12.DATA[54]	0x00	ReadWrite	
CANFD.RMB12.DATA[55]	0x00	ReadWrite	
CANFD.RMB12.DATA[56]	0x00	ReadWrite	
CANFD.RMB12.DATA[57]	0x00	ReadWrite	
CANFD.RMB12.DATA[58]	0x00	ReadWrite	
CANFD.RMB12.DATA[59]	0x00	ReadWrite	
CANFD.RMB12.DATA[60]	0x00	ReadWrite	
CANFD.RMB12.DATA[61]	0x00	ReadWrite	
CANFD.RMB12.DATA[62]	0x00	ReadWrite	
CANFD.RMB12.DATA[63]	0x00	ReadWrite	
CANFD.RMB13.HF0	0x0000'0000	ReadWrite	
CANFD.RMB13.HF1	0x0000'0000	ReadWrite	
CANFD.RMB13.HF2	0x0000'0000	ReadWrite	
CANFD.RMB13.DF[0]	0x0000'0000	ReadWrite	
CANFD.RMB13.DF[1]	0x0000'0000	ReadWrite	
CANFD.RMB13.DF[2]	0x0000'0000	ReadWrite	
